,createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
404,2021-11-01 06:56:46.399,66,5213,전북,全北,Jeollabuk-do,26,4838,309,26,0,289,13019,2021년 11월 01일 00시,null
405,2021-11-01 06:56:46.399,60,10647,충남,忠南,Chungcheongnam-do,47,9869,718,46,1,502,13018,2021년 11월 01일 00시,null
406,2021-11-01 06:56:46.399,83,7921,충북,忠北,Chungcheongbuk-do,21,7399,439,21,0,495,13017,2021년 11월 01일 00시,null
407,2021-11-01 06:56:46.399,67,7212,강원,江原,Gangwon-do,13,6907,238,13,0,467,13016,2021년 11월 01일 00시,null
408,2021-11-01 06:56:46.399,934,109027,경기,京畿,Gyeonggi-do,564,99648,8445,560,4,812,13015,2021년 11월 01일 00시,null
409,2021-11-01 06:56:46.398,2,1367,세종,世宗,Sejong,2,1341,24,2,0,384,13014,2021년 11월 01일 00시,null
410,2021-11-01 06:56:46.398,56,5433,울산,蔚山,Ulsan,12,5317,60,12,0,478,13013,2021년 11월 01일 00시,null
411,2021-11-01 06:56:46.398,55,7541,대전,大田,Daejeon,9,7366,120,9,0,515,13012,2021년 11월 01일 00시,null
412,2021-11-01 06:56:46.398,29,5376,광주,光州,Gwangju,5,5265,82,4,1,371,13011,2021년 11월 01일 00시,null
413,2021-11-01 06:56:46.398,109,19500,인천,仁川,Incheon,127,17559,1832,127,0,663,13010,2021년 11월 01일 00시,null
414,2021-11-01 06:56:46.398,261,17199,대구,大邱,Daegu,57,16297,641,57,0,711,13009,2021년 11월 01일 00시,null
415,2021-11-01 06:56:46.398,161,13966,부산,釜山,Busan,55,13332,473,55,0,412,13008,2021년 11월 01일 00시,null
416,2021-11-01 06:56:46.397,799,120240,서울,首尔,Seoul,646,107906,11535,639,7,1244,13007,2021년 11월 01일 00시,null
417,2021-11-01 06:56:46.397,2858,366386,합계,合计,Total,1686,337353,26175,1666,20,707,13006,2021년 11월 01일 00시,null
418,2021-10-31 09:24:32.643,16,6282,검역,隔離區,Lazaretto,4,6147,119,0,4,-,13005,2021년 10월 31일 00시,null
419,2021-10-31 09:24:32.643,2,3100,제주,济州,Jeju,1,3037,61,1,0,460,13004,2021년 10월 31일 00시,null
420,2021-10-31 09:24:32.642,41,13008,경남,庆南,Gyeongsangnam-do,61,12427,540,61,0,389,13003,2021년 10월 31일 00시,null
421,2021-10-31 09:24:32.642,95,9709,경북,庆北,Gyeongsangbuk-do,56,9224,390,56,0,368,13002,2021년 10월 31일 00시,null
422,2021-10-31 09:24:32.642,22,3543,전남,全南,Jeollanam-do,30,3382,139,30,0,191,13001,2021년 10월 31일 00시,null
423,2021-10-31 09:24:32.642,66,5187,전북,全北,Jeollabuk-do,21,4824,297,21,0,288,13000,2021년 10월 31일 00시,null
424,2021-10-31 09:24:32.642,59,10600,충남,忠南,Chungcheongnam-do,62,9835,706,62,0,500,12999,2021년 10월 31일 00시,null
425,2021-10-31 09:24:32.642,83,7900,충북,忠北,Chungcheongbuk-do,27,7364,453,27,0,493,12998,2021년 10월 31일 00시,null
426,2021-10-31 09:24:32.641,67,7199,강원,江原,Gangwon-do,23,6907,225,23,0,467,12997,2021년 10월 31일 00시,null
427,2021-10-31 09:24:32.641,931,108463,경기,京畿,Gyeonggi-do,701,99489,8043,700,1,808,12996,2021년 10월 31일 00시,null
428,2021-10-31 09:24:32.641,2,1365,세종,世宗,Sejong,4,1340,23,4,0,384,12995,2021년 10월 31일 00시,null
429,2021-10-31 09:24:32.641,56,5421,울산,蔚山,Ulsan,5,5316,49,5,0,477,12994,2021년 10월 31일 00시,null
430,2021-10-31 09:24:32.641,54,7532,대전,大田,Daejeon,11,7360,118,11,0,515,12993,2021년 10월 31일 00시,null
431,2021-10-31 09:24:32.641,29,5371,광주,光州,Gwangju,23,5261,81,23,0,370,12992,2021년 10월 31일 00시,null
432,2021-10-31 09:24:32.64,108,19373,인천,仁川,Incheon,157,17506,1759,157,0,658,12991,2021년 10월 31일 00시,null
433,2021-10-31 09:24:32.64,261,17142,대구,大邱,Daegu,57,16278,603,57,0,709,12990,2021년 10월 31일 00시,null
434,2021-10-31 09:24:32.64,161,13911,부산,釜山,Busan,58,13301,449,58,0,410,12989,2021년 10월 31일 00시,null
435,2021-10-31 09:24:32.64,796,119594,서울,首尔,Seoul,760,107550,11248,756,4,1237,12988,2021년 10월 31일 00시,null
436,2021-10-31 09:24:32.64,2849,364700,합계,合计,Total,2061,336548,25303,2052,9,704,12987,2021년 10월 31일 00시,null
437,2021-10-30 10:09:25.412,16,6278,검역,隔離區,Lazaretto,4,6146,116,0,4,-,12986,2021년 10월 30일 00시,null
438,2021-10-30 10:09:25.412,2,3099,제주,济州,Jeju,9,3031,66,9,0,459,12985,2021년 10월 30일 00시,null
439,2021-10-30 10:09:25.412,40,12947,경남,庆南,Gyeongsangnam-do,173,12403,504,173,0,388,12984,2021년 10월 30일 00시,null
440,2021-10-30 10:09:25.412,95,9653,경북,庆北,Gyeongsangbuk-do,40,9179,379,40,0,366,12983,2021년 10월 30일 00시,null
441,2021-10-30 10:09:25.412,21,3513,전남,全南,Jeollanam-do,12,3371,121,12,0,190,12982,2021년 10월 30일 00시,null
442,2021-10-30 10:09:25.412,66,5166,전북,全北,Jeollabuk-do,26,4815,285,26,0,286,12981,2021년 10월 30일 00시,null
443,2021-10-30 10:09:25.411,59,10538,충남,忠南,Chungcheongnam-do,56,9811,668,56,0,497,12980,2021년 10월 30일 00시,null
444,2021-10-30 10:09:25.411,82,7873,충북,忠北,Chungcheongbuk-do,46,7319,472,46,0,492,12979,2021년 10월 30일 00시,null
445,2021-10-30 10:09:25.411,67,7176,강원,江原,Gangwon-do,25,6872,237,25,0,465,12978,2021년 10월 30일 00시,null
446,2021-10-30 10:09:25.411,927,107762,경기,京畿,Gyeonggi-do,719,98858,7977,713,6,803,12977,2021년 10월 30일 00시,null
447,2021-10-30 10:09:25.411,2,1361,세종,世宗,Sejong,4,1333,26,4,0,382,12976,2021년 10월 30일 00시,null
448,2021-10-30 10:09:25.411,56,5416,울산,蔚山,Ulsan,3,5311,49,3,0,477,12975,2021년 10월 30일 00시,null
449,2021-10-30 10:09:25.41,54,7521,대전,大田,Daejeon,7,7315,152,7,0,514,12974,2021년 10월 30일 00시,null
450,2021-10-30 10:09:25.41,29,5348,광주,光州,Gwangju,16,5245,74,15,1,369,12973,2021년 10월 30일 00시,null
451,2021-10-30 10:09:25.41,107,19216,인천,仁川,Incheon,123,17454,1655,122,1,653,12972,2021년 10월 30일 00시,null
452,2021-10-30 10:09:25.41,259,17085,대구,大邱,Daegu,90,16257,569,89,1,706,12971,2021년 10월 30일 00시,null
453,2021-10-30 10:09:25.41,160,13853,부산,釜山,Busan,45,13262,431,45,0,408,12970,2021년 10월 30일 00시,null
454,2021-10-30 10:09:25.409,788,118834,서울,首尔,Seoul,706,106599,11447,704,2,1229,12969,2021년 10월 30일 00시,null
455,2021-10-30 10:09:25.409,2830,362639,합계,合计,Total,2104,334581,25228,2089,15,700,12968,2021년 10월 30일 00시,null
456,2021-10-29 09:32:27.526,16,6274,검역,隔離區,Lazaretto,8,6130,128,0,8,-,12967,2021년 10월 29일 00시,null
457,2021-10-29 09:32:27.526,2,3090,제주,济州,Jeju,4,3029,59,3,1,458,12966,2021년 10월 29일 00시,null
458,2021-10-29 09:32:27.526,40,12774,경남,庆南,Gyeongsangnam-do,34,12369,365,33,1,382,12965,2021년 10월 29일 00시,null
459,2021-10-29 09:32:27.526,95,9613,경북,庆北,Gyeongsangbuk-do,42,9105,413,42,0,364,12964,2021년 10월 29일 00시,null
460,2021-10-29 09:32:27.526,21,3501,전남,全南,Jeollanam-do,13,3362,118,12,1,189,12963,2021년 10월 29일 00시,null
461,2021-10-29 09:32:27.526,66,5140,전북,全北,Jeollabuk-do,56,4800,274,55,1,285,12962,2021년 10월 29일 00시,null
462,2021-10-29 09:32:27.526,59,10482,충남,忠南,Chungcheongnam-do,68,9773,650,67,1,494,12961,2021년 10월 29일 00시,null
463,2021-10-29 09:32:27.525,82,7827,충북,忠北,Chungcheongbuk-do,35,7266,479,34,1,489,12960,2021년 10월 29일 00시,null
464,2021-10-29 09:32:27.525,66,7151,강원,江原,Gangwon-do,21,6846,239,21,0,463,12959,2021년 10월 29일 00시,null
465,2021-10-29 09:32:27.525,919,107044,경기,京畿,Gyeonggi-do,762,98329,7796,753,9,797,12958,2021년 10월 29일 00시,null
466,2021-10-29 09:32:27.525,2,1357,세종,世宗,Sejong,1,1330,25,1,0,381,12957,2021년 10월 29일 00시,null
467,2021-10-29 09:32:27.524,56,5413,울산,蔚山,Ulsan,4,5311,46,4,0,476,12956,2021년 10월 29일 00시,null
468,2021-10-29 09:32:27.524,54,7514,대전,大田,Daejeon,9,7308,152,9,0,513,12955,2021년 10월 29일 00시,null
469,2021-10-29 09:32:27.524,29,5332,광주,光州,Gwangju,5,5236,67,3,2,368,12954,2021년 10월 29일 00시,null
470,2021-10-29 09:32:27.524,107,19093,인천,仁川,Incheon,132,17210,1776,130,2,649,12953,2021년 10월 29일 00시,null
471,2021-10-29 09:32:27.524,258,16995,대구,大邱,Daegu,117,16199,538,116,1,703,12952,2021년 10월 29일 00시,null
472,2021-10-29 09:32:27.523,159,13808,부산,釜山,Busan,43,13227,422,42,1,407,12951,2021년 10월 29일 00시,null
473,2021-10-29 09:32:27.523,786,118128,서울,首尔,Seoul,770,106165,11177,769,1,1222,12950,2021년 10월 29일 00시,null
474,2021-10-29 09:32:27.523,2817,360536,합계,合计,Total,2124,332995,24724,2094,30,696,12949,2021년 10월 29일 00시,null
475,2021-10-28 09:36:23.525,16,6266,검역,隔離區,Lazaretto,8,6126,124,0,8,-,12948,2021년 10월 28일 00시,null
476,2021-10-28 09:36:23.525,2,3086,제주,济州,Jeju,4,3022,62,4,0,457.43,12947,2021년 10월 28일 00시,null
477,2021-10-28 09:36:23.524,40,12740,경남,庆南,Gyeongsangnam-do,35,12336,364,34,1,381.41,12946,2021년 10월 28일 00시,null
478,2021-10-28 09:36:23.524,95,9571,경북,庆北,Gyeongsangbuk-do,41,9064,412,40,1,362.62,12945,2021년 10월 28일 00시,null
479,2021-10-28 09:36:23.524,21,3488,전남,全南,Jeollanam-do,12,3341,126,12,0,188.38,12944,2021년 10월 28일 00시,null
480,2021-10-28 09:36:23.524,66,5084,전북,全北,Jeollabuk-do,41,4788,230,41,0,281.8,12943,2021년 10월 28일 00시,null
481,2021-10-28 09:36:23.524,59,10414,충남,忠南,Chungcheongnam-do,82,9700,655,82,0,490.99,12942,2021년 10월 28일 00시,null
482,2021-10-28 09:36:23.524,82,7792,충북,忠北,Chungcheongbuk-do,54,7211,499,54,0,486.75,12941,2021년 10월 28일 00시,null
483,2021-10-28 09:36:23.523,66,7130,강원,江原,Gangwon-do,22,6838,226,22,0,462.13,12940,2021년 10월 28일 00시,null
484,2021-10-28 09:36:23.523,914,106282,경기,京畿,Gyeonggi-do,708,97318,8050,707,1,791.55,12939,2021년 10월 28일 00시,null
485,2021-10-28 09:36:23.523,2,1356,세종,世宗,Sejong,2,1330,24,2,0,381.08,12938,2021년 10월 28일 00시,null
486,2021-10-28 09:36:23.523,56,5409,울산,蔚山,Ulsan,6,5307,46,6,0,476.14,12937,2021년 10월 28일 00시,null
487,2021-10-28 09:36:23.523,54,7505,대전,大田,Daejeon,6,7293,158,6,0,512.68,12936,2021년 10월 28일 00시,null
488,2021-10-28 09:36:23.523,29,5327,광주,光州,Gwangju,7,5229,69,7,0,367.36,12935,2021년 10월 28일 00시,null
489,2021-10-28 09:36:23.522,107,18961,인천,仁川,Incheon,137,16963,1891,136,1,644.31,12934,2021년 10월 28일 00시,null
490,2021-10-28 09:36:23.522,258,16878,대구,大邱,Daegu,106,16170,450,106,0,697.92,12933,2021년 10월 28일 00시,null
491,2021-10-28 09:36:23.522,159,13765,부산,釜山,Busan,52,13191,415,51,1,405.81,12932,2021년 10월 28일 00시,null
492,2021-10-28 09:36:23.522,782,117358,서울,首尔,Seoul,788,105626,10950,785,3,1213.82,12931,2021년 10월 28일 00시,null
493,2021-10-28 09:36:23.522,2808,358412,합계,合计,Total,2111,330853,24751,2095,16,691.53,12930,2021년 10월 28일 00시,null
494,2021-10-27 10:15:49.773,16,6258,검역,隔離區,Lazaretto,6,6125,117,0,6,-,12929,2021년 10월 27일 00시,null
495,2021-10-27 10:15:49.772,2,3082,제주,济州,Jeju,7,3016,64,7,0,456.84,12928,2021년 10월 27일 00시,null
496,2021-10-27 10:15:49.772,40,12705,경남,庆南,Gyeongsangnam-do,45,12317,348,44,1,380.36,12927,2021년 10월 27일 00시,null
497,2021-10-27 10:15:49.772,95,9530,경북,庆北,Gyeongsangbuk-do,42,9043,392,42,0,361.06,12926,2021년 10월 27일 00시,null
498,2021-10-27 10:15:49.772,21,3476,전남,全南,Jeollanam-do,6,3330,125,6,0,187.73,12925,2021년 10월 27일 00시,null
499,2021-10-27 10:15:49.772,65,5043,전북,全北,Jeollabuk-do,30,4773,205,30,0,279.53,12924,2021년 10월 27일 00시,null
500,2021-10-27 10:15:49.772,59,10332,충남,忠南,Chungcheongnam-do,59,9682,591,58,1,487.12,12923,2021년 10월 27일 00시,null
501,2021-10-27 10:15:49.771,82,7739,충북,忠北,Chungcheongbuk-do,29,7165,492,29,0,483.43,12922,2021년 10월 27일 00시,null
502,2021-10-27 10:15:49.771,66,7108,강원,江原,Gangwon-do,19,6829,213,19,0,460.71,12921,2021년 10월 27일 00시,null
503,2021-10-27 10:15:49.771,911,105575,경기,京畿,Gyeonggi-do,740,96814,7850,734,6,786.29,12920,2021년 10월 27일 00시,null
504,2021-10-27 10:15:49.771,2,1354,세종,世宗,Sejong,1,1328,24,1,0,380.52,12919,2021년 10월 27일 00시,null
505,2021-10-27 10:15:49.771,56,5403,울산,蔚山,Ulsan,8,5307,40,7,1,475.61,12918,2021년 10월 27일 00시,null
506,2021-10-27 10:15:49.771,54,7499,대전,大田,Daejeon,15,7253,192,15,0,512.27,12917,2021년 10월 27일 00시,null
507,2021-10-27 10:15:49.77,29,5320,광주,光州,Gwangju,9,5225,66,9,0,366.88,12916,2021년 10월 27일 00시,null
508,2021-10-27 10:15:49.77,106,18824,인천,仁川,Incheon,125,16928,1790,125,0,639.66,12915,2021년 10월 27일 00시,null
509,2021-10-27 10:15:49.77,256,16772,대구,大邱,Daegu,39,16127,389,39,0,693.53,12914,2021년 10월 27일 00시,null
510,2021-10-27 10:15:49.77,158,13713,부산,釜山,Busan,43,13164,391,42,1,404.28,12913,2021년 10월 27일 00시,null
511,2021-10-27 10:15:49.77,779,116572,서울,首尔,Seoul,729,105232,10561,723,6,1205.69,12912,2021년 10월 27일 00시,null
512,2021-10-27 10:15:49.769,2797,356305,합계,合计,Total,1952,329658,23850,1930,22,687.46,12911,2021년 10월 27일 00시,null
513,2021-10-26 11:00:51.783,16,6252,검역,隔離區,Lazaretto,8,6122,114,0,8,-,12910,2021년 10월 26일 00시,null
514,2021-10-26 11:00:51.783,2,3075,제주,济州,Jeju,6,3011,62,6,0,455.8,12909,2021년 10월 26일 00시,null
515,2021-10-26 11:00:51.783,40,12660,경남,庆南,Gyeongsangnam-do,29,12277,343,27,2,379.02,12908,2021년 10월 26일 00시,null
516,2021-10-26 11:00:51.783,95,9488,경북,庆北,Gyeongsangbuk-do,20,9008,385,20,0,359.47,12907,2021년 10월 26일 00시,null
517,2021-10-26 11:00:51.783,21,3470,전남,全南,Jeollanam-do,6,3301,148,6,0,187.41,12906,2021년 10월 26일 00시,null
518,2021-10-26 11:00:51.783,65,5013,전북,全北,Jeollabuk-do,41,4750,198,41,0,277.87,12905,2021년 10월 26일 00시,null
519,2021-10-26 11:00:51.783,59,10273,충남,忠南,Chungcheongnam-do,40,9626,588,40,0,484.34,12904,2021년 10월 26일 00시,null
520,2021-10-26 11:00:51.782,82,7710,충북,忠北,Chungcheongbuk-do,32,7113,515,32,0,481.62,12903,2021년 10월 26일 00시,null
521,2021-10-26 11:00:51.782,66,7089,강원,江原,Gangwon-do,25,6806,217,24,1,459.48,12902,2021년 10월 26일 00시,null
522,2021-10-26 11:00:51.782,909,104836,경기,京畿,Gyeonggi-do,431,95754,8173,428,3,780.78,12901,2021년 10월 26일 00시,null
523,2021-10-26 11:00:51.782,2,1353,세종,世宗,Sejong,6,1328,23,6,0,380.24,12900,2021년 10월 26일 00시,null
524,2021-10-26 11:00:51.782,56,5395,울산,蔚山,Ulsan,9,5305,34,9,0,474.9,12899,2021년 10월 26일 00시,null
525,2021-10-26 11:00:51.782,54,7484,대전,大田,Daejeon,13,7243,187,13,0,511.24,12898,2021년 10월 26일 00시,null
526,2021-10-26 11:00:51.781,29,5311,광주,光州,Gwangju,5,5218,64,5,0,366.26,12897,2021년 10월 26일 00시,null
527,2021-10-26 11:00:51.781,105,18699,인천,仁川,Incheon,74,16798,1796,74,0,635.41,12896,2021년 10월 26일 00시,null
528,2021-10-26 11:00:51.781,254,16733,대구,大邱,Daegu,61,16084,395,61,0,691.92,12895,2021년 10월 26일 00시,null
529,2021-10-26 11:00:51.781,157,13670,부산,釜山,Busan,33,13136,377,33,0,403.01,12894,2021년 10월 26일 00시,null
530,2021-10-26 11:00:51.781,776,115844,서울,首尔,Seoul,427,104712,10356,421,6,1198.16,12893,2021년 10월 26일 00시,null
531,2021-10-26 11:00:51.78,2788,354355,합계,合计,Total,1266,327592,23975,1246,20,683.7,12892,2021년 10월 26일 00시,null
532,2021-10-25 09:57:05.561,16,6244,검역,隔離區,Lazaretto,8,6118,110,0,8,-,12891,2021년 10월 25일 00시,null
533,2021-10-25 09:57:05.561,2,3069,제주,济州,Jeju,11,3003,64,11,0,454.91,12890,2021년 10월 25일 00시,null
534,2021-10-25 09:57:05.561,40,12631,경남,庆南,Gyeongsangnam-do,18,12248,343,16,2,378.15,12889,2021년 10월 25일 00시,null
535,2021-10-25 09:57:05.561,95,9468,경북,庆北,Gyeongsangbuk-do,16,8964,409,16,0,358.71,12888,2021년 10월 25일 00시,null
536,2021-10-25 09:57:05.561,21,3464,전남,全南,Jeollanam-do,5,3288,155,4,1,187.09,12887,2021년 10월 25일 00시,null
537,2021-10-25 09:57:05.561,65,4972,전북,全北,Jeollabuk-do,24,4731,176,24,0,275.59,12886,2021년 10월 25일 00시,null
538,2021-10-25 09:57:05.561,59,10233,충남,忠南,Chungcheongnam-do,27,9586,588,26,1,482.45,12885,2021년 10월 25일 00시,null
539,2021-10-25 09:57:05.56,82,7678,충북,忠北,Chungcheongbuk-do,42,7072,524,41,1,479.62,12884,2021년 10월 25일 00시,null
540,2021-10-25 09:57:05.56,66,7064,강원,江原,Gangwon-do,20,6776,222,20,0,457.86,12883,2021년 10월 25일 00시,null
541,2021-10-25 09:57:05.56,903,104405,경기,京畿,Gyeonggi-do,401,93896,9606,397,4,777.57,12882,2021년 10월 25일 00시,null
542,2021-10-25 09:57:05.56,2,1347,세종,世宗,Sejong,0,1328,17,0,0,378.55,12881,2021년 10월 25일 00시,null
543,2021-10-25 09:57:05.56,56,5386,울산,蔚山,Ulsan,4,5293,37,4,0,474.11,12880,2021년 10월 25일 00시,null
544,2021-10-25 09:57:05.56,54,7471,대전,大田,Daejeon,4,7241,176,4,0,510.36,12879,2021년 10월 25일 00시,null
545,2021-10-25 09:57:05.56,29,5306,광주,光州,Gwangju,3,5208,69,3,0,365.92,12878,2021년 10월 25일 00시,null
546,2021-10-25 09:57:05.559,104,18625,인천,仁川,Incheon,96,16647,1874,95,1,632.89,12877,2021년 10월 25일 00시,null
547,2021-10-25 09:57:05.559,253,16672,대구,大邱,Daegu,32,16039,380,32,0,689.4,12876,2021년 10월 25일 00시,null
548,2021-10-25 09:57:05.559,157,13637,부산,釜山,Busan,24,13098,382,23,1,402.04,12875,2021년 10월 25일 00시,null
549,2021-10-25 09:57:05.559,769,115417,서울,首尔,Seoul,455,103912,10736,451,4,1193.75,12874,2021년 10월 25일 00시,null
550,2021-10-25 09:57:05.559,2773,353089,합계,合计,Total,1190,324448,25868,1167,23,681.26,12873,2021년 10월 25일 00시,null
551,2021-10-24 09:42:33.197,16,6236,검역,隔離區,Lazaretto,7,6118,102,0,7,-,12872,2021년 10월 24일 00시,null
552,2021-10-24 09:42:33.197,2,3058,제주,济州,Jeju,8,2998,58,8,0,453.28,12871,2021년 10월 24일 00시,null
553,2021-10-24 09:42:33.197,40,12613,경남,庆南,Gyeongsangnam-do,27,12238,335,26,1,377.61,12870,2021년 10월 24일 00시,null
554,2021-10-24 09:42:33.197,95,9452,경북,庆北,Gyeongsangbuk-do,24,8924,433,24,0,358.11,12869,2021년 10월 24일 00시,null
555,2021-10-24 09:42:33.196,21,3459,전남,全南,Jeollanam-do,9,3266,172,9,0,186.82,12868,2021년 10월 24일 00시,null
556,2021-10-24 09:42:33.196,65,4948,전북,全北,Jeollabuk-do,10,4725,158,10,0,274.26,12867,2021년 10월 24일 00시,null
557,2021-10-24 09:42:33.196,59,10206,충남,忠南,Chungcheongnam-do,64,9554,593,62,2,481.18,12866,2021년 10월 24일 00시,null
558,2021-10-24 09:42:33.196,82,7636,충북,忠北,Chungcheongbuk-do,39,7032,522,38,1,477.00,12865,2021년 10월 24일 00시,null
559,2021-10-24 09:42:33.196,66,7044,강원,江原,Gangwon-do,13,6756,222,13,0,456.56,12864,2021년 10월 24일 00시,null
560,2021-10-24 09:42:33.196,901,104004,경기,京畿,Gyeonggi-do,521,93630,9473,516,5,774.59,12863,2021년 10월 24일 00시,null
561,2021-10-24 09:42:33.195,2,1347,세종,世宗,Sejong,0,1326,19,0,0,378.55,12862,2021년 10월 24일 00시,null
562,2021-10-24 09:42:33.195,56,5382,울산,蔚山,Ulsan,3,5287,39,2,1,473.76,12861,2021년 10월 24일 00시,null
563,2021-10-24 09:42:33.195,54,7467,대전,大田,Daejeon,8,7230,183,8,0,510.08,12860,2021년 10월 24일 00시,null
564,2021-10-24 09:42:33.195,29,5303,광주,光州,Gwangju,4,5203,71,4,0,365.71,12859,2021년 10월 24일 00시,null
565,2021-10-24 09:42:33.195,104,18529,인천,仁川,Incheon,103,16627,1798,99,4,629.63,12858,2021년 10월 24일 00시,null
566,2021-10-24 09:42:33.195,253,16640,대구,大邱,Daegu,31,15997,390,30,1,688.07,12857,2021년 10월 24일 00시,null
567,2021-10-24 09:42:33.194,157,13613,부산,釜山,Busan,32,13058,398,32,0,401.33,12856,2021년 10월 24일 00시,null
568,2021-10-24 09:42:33.194,764,114962,서울,首尔,Seoul,520,103424,10774,514,6,1189.04,12855,2021년 10월 24일 00시,null
569,2021-10-24 09:42:33.194,2766,351899,합계,合计,Total,1423,323393,25740,1395,28,678.96,12854,2021년 10월 24일 00시,null
570,2021-10-23 10:06:56.35,16,6229,검역,隔離區,Lazaretto,4,6103,110,0,4,-,12853,2021년 10월 23일 00시,null
571,2021-10-23 10:06:56.35,2,3050,제주,济州,Jeju,3,2988,60,3,0,452,12852,2021년 10월 23일 00시,null
572,2021-10-23 10:06:56.35,40,12586,경남,庆南,Gyeongsangnam-do,72,12210,336,71,1,377,12851,2021년 10월 23일 00시,null
573,2021-10-23 10:06:56.35,95,9428,경북,庆北,Gyeongsangbuk-do,35,8890,443,35,0,357,12850,2021년 10월 23일 00시,null
574,2021-10-23 10:06:56.349,21,3450,전남,全南,Jeollanam-do,5,3247,182,5,0,186,12849,2021년 10월 23일 00시,null
575,2021-10-23 10:06:56.349,65,4938,전북,全北,Jeollabuk-do,19,4707,166,18,1,274,12848,2021년 10월 23일 00시,null
576,2021-10-23 10:06:56.349,59,10142,충남,忠南,Chungcheongnam-do,42,9531,552,42,0,478,12847,2021년 10월 23일 00시,null
577,2021-10-23 10:06:56.349,82,7597,충북,忠北,Chungcheongbuk-do,47,6965,550,46,1,475,12846,2021년 10월 23일 00시,null
578,2021-10-23 10:06:56.349,66,7031,강원,江原,Gangwon-do,20,6744,221,20,0,456,12845,2021년 10월 23일 00시,null
579,2021-10-23 10:06:56.349,893,103483,경기,京畿,Gyeonggi-do,518,93410,9180,512,6,771,12844,2021년 10월 23일 00시,null
580,2021-10-23 10:06:56.348,1,1347,세종,世宗,Sejong,2,1323,23,2,0,379,12843,2021년 10월 23일 00시,null
581,2021-10-23 10:06:56.348,56,5379,울산,蔚山,Ulsan,6,5279,44,6,0,474,12842,2021년 10월 23일 00시,null
582,2021-10-23 10:06:56.348,54,7459,대전,大田,Daejeon,8,7224,181,8,0,510,12841,2021년 10월 23일 00시,null
583,2021-10-23 10:06:56.348,29,5299,광주,光州,Gwangju,9,5190,80,7,2,365,12840,2021년 10월 23일 00시,null
584,2021-10-23 10:06:56.348,103,18426,인천,仁川,Incheon,106,16592,1731,106,0,626,12839,2021년 10월 23일 00시,null
585,2021-10-23 10:06:56.348,252,16609,대구,大邱,Daegu,21,15951,406,21,0,687,12838,2021년 10월 23일 00시,null
586,2021-10-23 10:06:56.348,155,13581,부산,釜山,Busan,40,13016,410,39,1,400,12837,2021년 10월 23일 00시,null
587,2021-10-23 10:06:56.347,756,114442,서울,首尔,Seoul,551,103166,10520,546,5,1184,12836,2021년 10월 23일 00시,null
588,2021-10-23 10:06:56.347,2745,350476,합계,合计,Total,1508,322536,25195,1487,21,676,12835,2021년 10월 23일 00시,null
